18.88,0.0017480001,20.00,19.9614639282
18.92,0.0017439999,20.00,19.9963436126
18.96,0.0017439999,18.00,20.0277347564
19.00,0.0017480001,19.00,20.0609474182
19.05,0.0017519998,20.00,20.0959873199
19.09,0.0017519998,17.00,20.1257705688
19.13,0.0017480001,18.00,20.1572341918
19.17,0.0017519998,18.00,20.1887702941
19.21,0.0017480001,19.00,20.2219829559
19.25,0.0017480001,19.00,20.2551956176
19.29,0.0017439999,19.00,20.2883319854
19.34,0.0017439999,19.00,20.3214683532
19.38,0.0017480001,19.00,20.3546810150
19.42,0.0017480001,18.00,20.3861446380
19.46,0.0017480001,18.00,20.4176082611
19.50,0.0017480001,20.00,20.4525680541
19.54,0.0017439999,21.00,20.4891929626
19.59,0.0017480001,20.00,20.5241527557
19.63,0.0017439999,19.00,20.5572891235
19.67,0.0017439999,19.00,20.5904254913
19.71,0.0017480001,19.00,20.6236381530
19.75,0.0017519998,19.00,20.6569252014
19.79,0.0017519998,20.00,20.6919651031
19.84,0.0017519998,21.00,20.7287578582
19.88,0.0017480001,20.00,20.7637176513
19.92,0.0017439999,20.00,20.7985973358
19.96,0.0017439999,20.00,20.8334770202
20.00,0.0017439999,20.00,20.8683567047
20.04,0.0017439999,20.00,20.9032363891
20.09,0.0017480001,20.00,20.9381961822
20.13,0.0017480001,19.00,20.9714088439
20.17,0.0017439999,21.00,21.0080337524
20.21,0.0017439999,20.00,21.0429134368
20.25,0.0017439999,19.00,21.0760498046
20.29,0.0017439999,19.00,21.1091861724
20.33,0.0017439999,19.00,21.1423225402
20.38,0.0017439999,19.00,21.1754589080
20.42,0.0017480001,19.00,21.2086715698
20.46,0.0017480001,19.00,21.2418842315
20.50,0.0017519998,20.00,21.2769241333
20.54,0.0017439999,21.00,21.3135490417
20.58,0.0017439999,20.00,21.3484287261
20.63,0.0017439999,19.00,21.3815650939
20.67,0.0017439999,18.00,21.4129562377
20.71,0.0017480001,18.00,21.4444198608
20.75,0.0017480001,18.00,21.4758834838
20.79,0.0017480001,19.00,21.5090961456
20.83,0.0017519998,19.00,21.5423831939
20.88,0.0017480001,20.00,21.5773429870
20.92,0.0017439999,19.00,21.6104793548
20.96,0.0017439999,18.00,21.6418704986
21.00,0.0017439999,19.00,21.6750068664
21.04,0.0017439999,16.00,21.7029113769
21.08,0.0017480001,13.00,21.7256355285
21.13,0.0017480001,15.00,21.7518558502
21.17,0.0017439999,18.00,21.7832469940
21.21,0.0017439999,19.00,21.8163833618
21.25,0.0017439999,21.00,21.8530082702
21.29,0.0017439999,21.00,21.8896331787
21.33,0.0017439999,21.00,21.9262580871
21.37,0.0017480001,22.00,21.9647140502
21.42,0.0017480001,21.00,22.0014228820
21.46,0.0017480001,19.00,22.0346355438
21.50,0.0017480001,18.00,22.0660991668
