0.01,0.0017439999,21.00,0.0733319997
0.01,0.0017439999,21.00,0.1099560022
0.05,0.0017439999,20.00,0.1448359966
0.09,0.0017519998,20.00,0.1798759937
0.13,0.0017439999,20.00,0.2147559881
0.17,0.0017480001,20.00,0.2497159957
0.21,0.0017480001,20.00,0.2846760272
0.25,0.0017519998,20.00,0.3197160005
0.29,0.0017439999,20.00,0.3545960187
0.33,0.0017439999,21.00,0.3912200450
0.37,0.0017480001,19.00,0.4244320392
0.41,0.0017439999,21.00,0.4610560417
0.45,0.0017559999,20.00,0.4961760520
0.49,0.0017480001,20.00,0.5311360359
0.53,0.0017480001,19.00,0.5643480300
0.57,0.0017519998,19.00,0.5976360321
0.61,0.0017480001,20.00,0.6325960159
0.65,0.0017519998,20.00,0.6676360130
0.69,0.0017480001,22.00,0.7060920715
0.73,0.0017439999,26.00,0.7514360427
0.77,0.0017480001,29.00,0.8021280288
0.80,0.0017439999,33.00,0.8596800804
0.84,0.0017439999,34.00,0.9189760208
0.88,0.0017480001,34.00,0.9784080505
0.92,0.0017480001,33.00,1.0360920429
0.96,0.0017480001,33.00,1.0937759876
1.00,0.0017480001,32.00,1.1497119665
1.04,0.0017519998,33.00,1.2075279951
1.08,0.0017480001,34.00,1.2669600248
1.12,0.0017480001,36.00,1.3298879861
1.16,0.0017439999,35.00,1.3909280300
1.20,0.0017439999,34.00,1.4502240180
1.24,0.0017480001,32.00,1.5061600208
1.28,0.0017480001,33.00,1.5638439655
1.32,0.0017480001,32.00,1.6197799682
1.36,0.0017559999,34.00,1.6794838905
1.40,0.0017439999,34.00,1.7387799263
1.44,0.0017439999,35.00,1.7998199462
1.48,0.0017480001,33.00,1.8575038909
1.52,0.0017519998,32.00,1.9135679244
1.56,0.0017480001,34.00,1.9729999542
1.59,0.0017439999,33.00,2.0305519104
1.63,0.0017480001,31.00,2.0847399234
1.67,0.0017480001,31.00,2.1389279365
1.71,0.0017559999,33.00,2.1968760490
1.75,0.0017439999,34.00,2.2561719417
1.79,0.0017480001,33.00,2.3138558864
1.83,0.0017480001,35.00,2.3750360012
1.87,0.0017439999,35.00,2.4360759258
1.91,0.0017519998,35.00,2.4973959922
1.95,0.0017480001,36.00,2.5603239536
1.99,0.0017480001,37.00,2.6250000000
2.03,0.0017480001,37.00,2.6896760463
2.07,0.0017439999,37.00,2.7542040348
2.11,0.0017480001,36.00,2.8171319961
2.15,0.0017439999,36.00,2.8799160003
2.19,0.0017480001,36.00,2.9428439140
2.23,0.0017480001,35.00,3.0040240287
2.27,0.0017480001,31.00,3.0582120418
2.31,0.0017519998,33.00,3.1160280704
2.35,0.0017480001,35.00,3.1772081851
2.39,0.0017480001,32.00,3.2331442832
2.42,0.0017480001,33.00,3.2908282279
2.46,0.0017439999,34.00,3.3501241207
2.50,0.0017480001,37.00,3.4148001670
2.54,0.0017480001,37.00,3.4794762134
2.58,0.0017439999,37.00,3.5440042018
2.62,0.0017519998,37.00,3.6088283061
2.66,0.0017480001,37.00,3.6735043525
2.70,0.0017519998,36.00,3.7365763187
2.74,0.0017519998,35.00,3.7978963851
2.78,0.0017480001,33.00,3.8555803298
2.82,0.0017480001,34.00,3.9150123596
2.86,0.0017480001,36.00,3.9779403686
2.90,0.0017480001,32.00,4.0338764190
2.94,0.0017480001,34.00,4.0933084487
2.98,0.0017519998,33.00,4.1511244773
3.02,0.0017439999,34.00,4.2104206085
3.06,0.0017439999,37.00,4.2749485969
3.10,0.0017480001,37.00,4.3396244049
3.14,0.0017439999,33.00,4.3971762657
3.18,0.0017519998,32.00,4.4532403945
3.22,0.0017439999,32.00,4.5090484619
3.25,0.0017439999,30.00,4.5613684654
3.29,0.0017480001,32.00,4.6173043251
3.33,0.0017439999,30.00,4.6696243286
3.37,0.0017439999,33.00,4.7271761894
3.41,0.0017439999,33.00,4.7847280502
3.45,0.0017480001,32.00,4.8406639099
3.49,0.0017439999,34.00,4.8999600410
3.53,0.0017439999,36.00,4.9627442359
3.57,0.0017480001,35.00,5.0239243507
3.61,0.0017480001,35.00,5.0851044654
3.65,0.0017480001,34.00,5.1445364952
3.69,0.0017480001,33.00,5.2022204399
3.73,0.0017480001,33.00,5.2599043846
3.77,0.0017480001,35.00,5.3210844993
3.81,0.0017439999,32.00,5.3768925666
3.85,0.0017439999,32.00,5.4327006340
3.89,0.0017519998,32.00,5.4887647628
3.93,0.0017480001,32.00,5.5447006225
3.97,0.0017519998,33.00,5.6025166511
4.01,0.0017480001,31.00,5.6567044258
4.05,0.0017519998,32.00,5.7127685546
4.08,0.0017439999,33.00,5.7703204154
4.12,0.0017480001,34.00,5.8297524452
4.16,0.0017439999,32.00,5.8855605125
4.20,0.0017480001,34.00,5.9449925422
4.24,0.0017519998,33.00,6.0028085708
4.28,0.0017439999,32.00,6.0586166381
4.32,0.0017480001,33.00,6.1163005828
4.36,0.0017439999,32.00,6.1721086502
4.40,0.0017439999,34.00,6.2314047813
4.44,0.0017519998,33.00,6.2892208099
4.48,0.0017480001,34.00,6.3486528396
4.52,0.0017439999,36.00,6.4114370346
4.56,0.0017480001,34.00,6.4708690643
4.60,0.0017439999,34.00,6.5301651954
4.64,0.0017480001,34.00,6.5895972251
4.68,0.0017439999,35.00,6.6506371498
4.72,0.0017480001,33.00,6.7083210945
4.76,0.0017439999,30.00,6.7606410980
4.80,0.0017439999,31.00,6.8147048950
4.84,0.0017480001,31.00,6.8688926696
4.88,0.0017480001,32.00,6.9248285293
4.91,0.0017480001,31.00,6.9790163040
4.95,0.0017480001,32.00,7.0349521636
4.99,0.0017439999,31.00,7.0890159606
5.03,0.0017439999,30.00,7.1413359642
5.07,0.0017439999,29.00,7.1919121742
5.11,0.0017480001,27.00,7.2391080856
5.15,0.0017559999,28.00,7.2882761955
5.19,0.0017480001,28.00,7.3372201919
5.23,0.0017480001,29.00,7.3879122734
5.27,0.0017519998,29.00,7.4387202262
5.31,0.0017480001,31.00,7.4929080009
5.35,0.0017480001,33.00,7.5505919456
5.39,0.0017439999,30.00,7.6029119491
5.43,0.0017439999,31.00,7.6569757461
5.47,0.0017439999,30.00,7.7092957496
5.51,0.0017559999,30.00,7.7619757652
5.55,0.0017439999,32.00,7.8177838325
5.59,0.0017480001,31.00,7.8719716072
5.63,0.0017439999,32.00,7.9277796745
5.67,0.0017480001,34.00,7.9872117042
5.71,0.0017519998,35.00,8.0485315322
5.74,0.0017480001,36.00,8.1114597320
5.78,0.0017439999,34.00,8.1707553863
5.82,0.0017480001,35.00,8.2319355010
5.86,0.0017439999,34.00,8.2912311553
5.90,0.0017439999,36.00,8.3540153503
5.94,0.0017439999,37.00,8.4185438156
5.98,0.0017439999,34.00,8.4778394699
6.02,0.0017480001,33.00,8.5355234146
6.06,0.0017480001,34.00,8.5949554443
6.10,0.0017439999,35.00,8.6559953689
6.14,0.0017439999,36.00,8.7187795639
6.18,0.0017439999,37.00,8.7833080291
6.22,0.0017480001,40.00,8.8532276153
6.26,0.0017480001,39.00,8.9214000701
6.30,0.0017480001,39.00,8.9895725250
6.34,0.0017439999,39.00,9.0575885772
6.38,0.0017439999,41.00,9.1290922164
6.42,0.0017519998,37.00,9.1939163208
6.46,0.0017439999,35.00,9.2549562454
6.50,0.0017480001,35.00,9.3161363601
6.53,0.0017480001,34.00,9.3755683898
6.57,0.0017480001,34.00,9.4350004196
6.61,0.0017439999,32.00,9.4908084869
6.65,0.0017439999,31.00,9.5448722839
6.69,0.0017439999,28.00,9.5937042236
6.73,0.0017439999,30.00,9.6460237503
6.77,0.0017519998,29.00,9.6968317031
6.81,0.0017439999,29.00,9.7474079132
6.85,0.0017480001,29.00,9.7980995178
6.89,0.0017439999,30.00,9.8504190444
6.93,0.0017439999,32.00,9.9062271118
6.97,0.0017519998,33.00,9.9640426635
7.01,0.0017439999,30.00,10.0163621902
