-29.818183	32.000000	5.510204
-23.909090	28.818181	23.163265
-11.636364	21.090908	36.836734
-3.000000	10.545454	41.530612
9.363636	-5.090909	38.877548
14.272727	-17.818181	30.000001
22.363636	-26.363636	16.938776
30.909091	-28.272727	4.489796
34.454544	-27.545455	-2.346939
36.363636	-26.363636	-5.918367
34.909091	-26.636365	-0.816326
27.000001	-22.454544	18.163265
9.818182	-8.363637	38.571430
-2.181818	6.636363	41.326530
-12.727272	25.636363	34.795917
-19.636363	39.636363	17.653060
-22.000000	45.818183	2.040816
-24.454545	42.090908	-19.693878
-21.818181	35.818180	-34.693878
-19.181818	23.272727	-45.714286
-14.181818	5.636363	-52.244895
-16.909091	-10.090909	-46.428569
-13.363637	-19.818181	-40.000000
-6.090909	-27.454545	-33.877552
-7.909091	-30.181819	-26.326530
-6.090909	-32.181816	-22.448978
-6.090909	-32.454544	-20.408163
-11.000000	-30.272727	-25.408163
-16.181818	-19.272726	-36.530609
-20.818181	-10.000000	-41.428573
-28.090909	5.909091	-37.755100
-32.636363	18.363636	-26.428571
-32.818183	27.909091	-6.122449
-26.181816	32.909091	12.346940
-12.181818	33.181819	30.918369
5.818182	22.636362	42.448978
27.272727	12.727272	40.000000
38.454544	5.090909	31.224489
45.090908	-1.181818	22.959182
47.363636	-5.727273	12.448981
49.454544	-10.909091	2.755102
49.363636	-14.363636	-7.142858
46.818180	-15.454546	-13.775510
45.727272	-16.818181	-17.653060
43.363636	-16.545455	-22.244897
45.545455	-16.909091	-22.653060
44.181816	-18.181818	-17.653060
44.181816	-17.818181	-0.510204
39.727272	-14.727272	17.959182
33.090911	-5.454545	32.244895
25.000000	10.090909	40.408164
19.909091	25.090908	41.224487
14.909092	45.000000	30.102041
10.090909	55.909091	12.959184
13.909091	59.545455	-3.163265
16.818181	56.727272	-21.632654
21.181818	49.272727	-35.510204
30.636363	36.545455	-45.102043
37.818180	22.363636	-46.632652
45.090908	12.818182	-44.285713
44.818180	7.272727	-42.551021
44.454544	1.454545	-41.734691
40.909091	-3.909091	-42.346939
37.454544	-10.363636	-41.734691
36.454547	-15.090910	-38.877548
39.272727	-12.727272	-39.591835
44.727272	0.545455	-40.714282
50.090908	19.909091	-32.959182
51.181816	31.000000	-23.775510
39.363636	48.545455	-14.285716
29.363636	55.636363	-1.326531
18.636363	55.909091	13.775510
8.272728	47.000000	28.877550
6.818182	35.454544	37.755100
16.909091	30.000001	39.795917
21.909090	25.636363	40.204082
27.363637	16.363636	40.000000
36.363636	9.545454	33.571426
40.818180	-3.636363	25.000000
43.636363	-11.363637	14.183673
46.363636	-12.363636	4.387755
46.363636	-15.545455	-1.224490
45.818183	-16.454545	-1.938776
43.181819	-15.545455	11.122449
39.454547	-9.363636	23.673469
40.363636	0.909091	29.795917
37.000000	14.090909	33.673469
33.636363	24.272727	35.000000
36.909091	34.090908	28.367345
41.000000	38.909088	19.081632
43.545455	41.000000	13.775510
43.727272	43.272727	4.795918
45.272724	43.909091	-3.163265
45.636363	43.454544	-9.081633
45.363636	40.909091	-16.938776
46.363636	35.363636	-26.326530
47.727272	27.545455	-33.673469
46.363636	14.000000	-39.489795
44.636363	-4.636363	-38.775508
43.363636	-15.090910	-30.000001
41.181816	-21.727272	-21.632654
39.181819	-23.909090	-17.142858
37.454544	-25.545454	-12.755103
39.090911	-25.090908	-13.163266
43.181819	-19.272726	-19.387754
48.636363	-6.545454	-29.489797
48.454547	14.181818	-38.877548
41.545452	37.363636	-34.591835
30.545455	52.454544	-21.530611
20.636363	57.545452	-3.163265
18.727272	54.090911	15.408164
21.636363	41.090908	32.346939
26.909091	25.636363	38.367347
27.909091	16.000000	39.591835
26.818183	9.000000	39.387756
29.454544	5.454545	38.571430
34.636363	-0.636364	32.448978
35.727272	-3.000000	29.285713
36.636363	-3.454545	29.591836
34.909091	-0.272727	33.163265
31.272727	14.454545	37.551021
26.818183	33.363636	34.387756
24.636363	47.818180	23.571428
22.909091	56.272727	8.877552
25.363636	56.181819	-17.142858
32.545452	44.545452	-34.489795
49.090911	23.272727	-34.897960
52.999996	4.818181	-25.204080
48.818183	-12.636364	-7.755102
37.454544	-20.727272	8.265307
24.000000	-23.454545	18.877550
7.090909	-21.727272	25.714286
-1.909091	-18.818181	26.938776
-1.363636	-21.909090	24.081632
4.727272	-26.636365	16.530612
14.727272	-32.545452	0.918367
20.000000	-32.090908	-19.693878
21.363636	-22.727273	-40.000000
25.272727	-11.272727	-49.387756
28.909090	2.636363	-53.979595
29.000000	22.545454	-53.061222
24.636363	44.545452	-39.387756
23.090909	56.636363	-14.897959
21.181818	56.181819	8.979592
20.181818	44.000000	29.897958
14.363636	32.000000	38.673469
10.545454	29.181818	40.102039
13.000000	23.909090	41.020408
13.000000	14.090909	42.653060
5.454545	4.818181	42.244899
6.363636	-4.909091	38.979591
13.727273	-11.636364	34.489795
17.818181	-17.636363	30.714284
22.545454	-19.909091	25.204080
28.090909	-22.090908	17.244897
30.181819	-25.000000	12.653062
32.181816	-23.909090	11.122449
32.090908	-22.363636	14.897959
31.363636	-15.454546	24.183673
27.454545	-7.545455	31.938776
22.454544	2.818182	39.285713
27.272727	21.909090	38.163265
23.090909	28.909090	38.061225
30.363637	30.818181	34.387756
36.363636	35.454544	27.448978
35.363636	35.363636	28.265306
32.363636	37.636363	29.285713
32.545452	39.545455	27.448978
38.818180	35.454544	25.204080
39.454547	28.363636	28.469387
37.818180	21.545454	30.816326
39.818183	18.090909	30.612245
45.000000	8.090909	25.408163
45.545455	2.272727	21.632654
38.454544	-5.636363	26.734695
5.636363	-12.818182	34.591835
1.181818	-6.090909	38.367347
-2.818182	-2.727273	38.061225
-9.000000	1.000000	37.755100
-14.090909	11.181818	35.816326
-19.090908	16.909091	32.755100
-20.272727	31.090909	25.204080
-17.181818	37.181819	24.183673
-15.363637	42.363636	19.795917
-12.363636	48.000000	14.183673
-4.545454	52.727272	11.122449
11.181818	58.272724	3.469388
22.818181	57.545452	0.408163
35.454544	53.272731	-7.142858
35.272727	52.999996	-6.326531
36.545455	51.181816	-0.816326
39.272727	50.090908	-5.918367
44.181816	43.545455	-18.775510
50.454544	32.727272	-25.000000
53.363639	25.272727	-24.285715
53.090904	22.454544	-26.326530
50.090908	21.272727	-32.551021
45.727272	25.454544	-37.244899
40.272727	26.636365	-44.285713
29.545454	26.272726	-52.244895
14.636363	27.545455	-55.000000
-0.727273	35.454544	-48.877552
-2.818182	42.545455	-42.959182
-9.090909	53.909091	-19.591836
-12.090909	52.181816	10.408164
-12.090909	42.727272	24.081632
-17.636363	30.727273	31.224489
-21.636363	14.818181	32.142856
-21.727272	9.727272	31.428571
-20.545454	0.181818	29.489797
-22.000000	-3.454545	27.551019
-21.454545	-5.090909	27.346939
-20.454545	-6.000000	27.755102
-19.818181	-2.727273	29.693878
-13.545455	-4.181818	33.061225
-15.000001	-5.636363	32.244895
-8.727273	-13.545455	30.204082
-6.909091	-20.272727	25.204080
-0.545455	-23.454545	23.979591
8.000000	-26.090908	21.020408
17.909090	-25.636363	20.612243
28.090909	-20.909090	20.102041
31.727272	-18.363636	22.244897
33.545455	-14.727272	23.469388
30.545455	-10.909091	27.959182
33.272727	-11.545455	25.918367
32.545452	-20.181818	17.040815
-16.818181	-15.727273	20.306121
-18.363636	-15.181819	21.938776
-18.090909	-14.636363	23.163265
-20.181818	-12.727272	23.571428
-20.272727	-11.818182	24.387754
-20.636363	-9.272727	24.693878
-20.636363	-9.272727	25.714286
-19.454544	-7.272727	27.346939
-20.000000	-2.727273	30.408161
-13.727273	-5.636363	32.346939
-8.909091	-6.181818	34.387756
-9.909091	-8.000000	33.367347
-23.454545	-15.545455	13.877552
-32.818183	-12.363636	-7.142858
-33.727272	-6.909091	-19.285715
-33.272727	-1.363636	-27.448978
-30.363637	5.090909	-34.285717
-27.909091	12.454546	-41.122447
-22.363636	16.727273	-43.673469
-23.363636	26.454544	-40.510204
-22.272726	33.181819	-34.795917
-23.272727	38.272727	-26.734695
-22.545454	43.545455	-17.551019
-18.000000	49.363636	-5.000000
-15.727273	49.818183	2.448980
-9.818182	50.363636	12.959184
-5.363636	49.454544	19.795917
2.363636	51.727272	19.591836
8.818182	53.818183	17.551019
14.090909	54.727275	15.408164
20.090909	53.636367	13.673470
25.000000	52.181816	14.387756
30.000001	51.818180	12.346940
21.000000	50.818180	19.795917
2.727273	50.090908	22.346939
-3.818182	49.000000	20.000000
-12.363636	47.818180	13.163266
-18.000000	47.363636	3.571429
-23.090909	44.181816	-9.795919
-23.000000	41.909088	-20.408163
-18.454545	41.909088	-27.653062
-20.636363	41.272727	-26.122447
-26.454544	37.727272	-16.530612
-17.545454	39.818183	20.408163
0.454545	38.090908	33.877552
29.545454	33.818183	32.551021
44.090908	26.363636	22.142856
53.636367	19.454544	5.612245
56.454544	12.454546	-14.081633
52.454544	12.636364	-28.877550
44.272727	15.545455	-43.775512
33.000000	18.363636	-50.714282
36.818183	17.090909	-49.897960
52.818180	13.545455	-27.346939
55.545455	14.727272	5.102041
40.000000	16.818181	30.714284
23.727272	1.000000	38.877548
3.727273	-8.181818	36.632652
-15.090910	-16.000000	22.857143
-26.272726	-16.454545	7.040816
-26.181816	-19.727273	-11.938776
-24.727272	-19.090908	-24.285715
-24.181818	-18.818181	-26.326530
-27.181819	-17.181818	-12.346940
-21.636363	-9.545454	21.734693
-10.727273	3.000000	37.653060
4.090909	7.454546	42.448978
23.090909	19.454544	39.795917
36.909091	33.363636	27.959182
37.545455	47.000000	11.938776
27.090909	55.454547	3.571429
18.090909	57.727272	0.510204
11.363637	58.090908	2.755102
10.909091	59.181816	0.714286
13.636364	57.636363	3.571429
23.272727	56.545455	1.020408
28.090909	55.181819	-2.755102
31.181818	53.818183	-10.204082
32.000000	50.181816	-24.387754
33.636363	45.090908	-32.551021
30.181819	37.636363	-45.714286
30.181819	22.818181	-53.061222
33.181819	12.545454	-53.367347
27.636363	12.909090	-55.918365
12.363636	10.909091	-59.489799
-1.000000	14.000000	-57.857143
-15.000001	11.818182	-50.816326
-11.272727	4.818181	-52.857143
0.272727	-5.272727	-56.326530
29.181818	-13.545455	-46.326530
45.000000	-14.545454	-26.326530
50.909088	-7.636364	-1.224490
50.181816	-3.181818	12.448981
42.181816	-2.818182	24.081632
26.818183	-4.272727	35.408164
4.636363	-4.454545	39.285713
-21.181818	1.454545	29.183673
-31.909090	14.454545	17.244897
-33.363636	24.818181	7.551021
-34.636363	28.454545	-0.918367
-36.090911	25.272727	-7.040816
-38.454544	12.909090	-5.918367
-36.363636	-3.000000	0.204082
-26.727273	-11.363637	15.510205
-9.363636	-19.636363	24.795917
10.545454	-25.272727	21.326530
29.818183	-23.454545	13.673470
32.818183	-21.818181	14.081633
30.545455	-23.181818	14.489796
25.636363	-28.181818	10.510205
20.272727	-28.000000	13.673470
11.545455	-29.363636	15.102042
5.090909	-29.363636	13.265306
5.727273	-30.000001	13.469388
2.818182	-31.363636	10.918368
-0.181818	-27.181819	17.755102
-1.909091	-22.545454	24.387754
3.909091	-16.818181	31.632652
20.272727	-11.363637	33.979591
29.545454	-9.272727	31.428571
25.454544	-12.090909	31.224489
12.727272	-13.909091	33.571426
5.272727	-14.090909	32.755100
0.000000	-15.272728	30.204082
-5.090909	-15.727273	29.183673
-10.181818	-8.272728	31.836732
-12.363636	0.909091	35.408164
-11.727273	15.181819	37.244899
-12.454546	33.818183	30.408161
-15.727273	45.727272	13.877552
-26.090908	40.181819	-4.795918
-34.636363	26.545452	-5.918367
-34.000000	19.545455	8.877552
-22.181818	12.363636	29.387754
-18.181818	4.636363	33.877552
-12.545454	-1.000000	35.612243
-8.454546	1.272727	38.367347
-6.454545	2.363636	39.795917
-6.090909	-1.181818	38.163265
-2.090909	-3.727273	39.183673
1.636363	-4.545454	39.795917
3.909091	-4.090909	41.020408
5.818182	-4.545454	40.408164
7.272727	-4.636363	40.714282
8.363637	-5.363636	40.000000
13.272727	-5.454545	39.795917
13.818182	-7.727273	38.877548
18.363636	-9.000000	37.653060
22.363636	-10.272727	35.102039
23.909090	-9.090909	34.591835
24.818181	-9.727272	33.469387
26.909091	-12.272728	30.510204
20.818181	-13.545455	31.326528
17.000000	-15.090910	31.224489
13.545455	-16.272726	30.204082
5.181818	-15.636364	29.897958
3.363636	-14.909092	30.102041
3.727273	-15.000001	29.897958
3.363636	-15.272728	29.795917
3.818182	-15.090910	30.000001
4.181818	-15.818182	30.612245
3.454545	-15.818182	29.693878
3.545454	-15.545455	29.387754
4.545454	-15.000001	30.510204
3.818182	-16.000000	30.000001
3.909091	-15.818182	29.489797
4.272727	-15.636364	30.102041
4.545454	-15.454546	30.102041
4.272727	-15.090910	29.693878
5.272727	-15.545455	29.897958
2.727273	-15.272728	29.591836
3.181818	-15.090910	30.000001
3.727273	-15.636364	29.897958
3.181818	-15.545455	29.591836
3.545454	-16.454545	29.591836
4.545454	-15.454546	29.285713
3.545454	-15.454546	29.489797
3.454545	-15.181819	30.000001
3.272727	-15.545455	29.795917
4.818181	-15.636364	29.795917
3.454545	-15.363637	29.897958
3.545454	-15.272728	30.204082
3.363636	-15.272728	29.897958
3.545454	-15.454546	29.897958
2.636363	-15.363637	29.489797
