0.01,0.0017519998,19.00,0.0665000009
0.01,0.0017439999,19.00,0.0996360015
0.05,0.0017480001,19.00,0.1328480124
0.09,0.0017559999,19.00,0.1662120103
0.13,0.0017439999,19.00,0.1993479919
0.17,0.0017480001,20.00,0.2343080043
0.21,0.0017480001,20.00,0.2692680120
0.25,0.0017480001,19.00,0.3024800062
0.29,0.0017439999,20.00,0.3373600244
0.33,0.0017480001,19.00,0.3705720424
0.37,0.0017519998,19.00,0.4038600444
0.41,0.0017439999,20.00,0.4387400627
0.45,0.0017559999,19.00,0.4721040248
0.49,0.0017439999,20.00,0.5069840431
0.53,0.0017439999,19.00,0.5401200771
0.57,0.0017480001,19.00,0.5733320713
0.61,0.0017480001,20.00,0.6082921028
0.65,0.0017559999,20.00,0.6434121131
0.69,0.0017480001,20.00,0.6783721446
0.73,0.0017439999,20.00,0.7132521152
0.77,0.0017519998,20.00,0.7482921600
0.80,0.0017480001,20.00,0.7832521438
0.84,0.0017519998,20.00,0.8182921409
0.88,0.0017480001,19.00,0.8515041351
0.92,0.0017480001,19.00,0.8847161293
0.96,0.0017480001,19.00,0.9179281234
1.00,0.0017480001,19.00,0.9511402130
1.04,0.0017480001,19.00,0.9843522071
1.08,0.0017439999,20.00,1.0192321538
1.12,0.0017439999,20.00,1.0541121959
1.16,0.0017480001,19.00,1.0873241424
1.20,0.0017439999,20.00,1.1222041845
1.24,0.0017480001,19.00,1.1554161310
1.28,0.0017439999,19.00,1.1885521411
1.32,0.0017519998,19.00,1.2218401432
1.36,0.0017519998,19.00,1.2551281452
1.40,0.0017480001,19.00,1.2883400917
1.44,0.0017480001,19.00,1.3215520381
1.48,0.0017480001,19.00,1.3547639846
1.52,0.0017480001,19.00,1.3879759311
1.56,0.0017480001,19.00,1.4211878776
1.59,0.0017439999,19.00,1.4543238639
1.63,0.0017439999,19.00,1.4874598979
1.67,0.0017480001,19.00,1.5206718444
1.71,0.0017559999,19.00,1.5540359020
1.75,0.0017439999,19.00,1.5871719360
1.79,0.0017439999,18.00,1.6185638904
1.83,0.0017439999,18.00,1.6499558448
1.87,0.0017439999,18.00,1.6813478469
1.91,0.0017519998,19.00,1.7146358489
1.95,0.0017439999,19.00,1.7477718353
1.99,0.0017439999,20.00,1.7826519012
2.03,0.0017480001,20.00,1.8176118850
2.07,0.0017480001,19.00,1.8508238792
2.11,0.0017480001,19.00,1.8840358734
2.15,0.0017480001,19.00,1.9172477722
2.19,0.0017480001,19.00,1.9504596710
2.23,0.0017480001,19.00,1.9836716651
2.27,0.0017480001,19.00,2.0168836116
2.31,0.0017480001,19.00,2.0500955581
2.35,0.0017439999,20.00,2.0849754810
2.39,0.0017480001,19.00,2.1181874275
2.42,0.0017439999,19.00,2.1513233184
2.46,0.0017439999,19.00,2.1844592094
2.50,0.0017480001,19.00,2.2176711559
2.54,0.0017439999,19.00,2.2508070468
2.58,0.0017480001,19.00,2.2840189933
2.62,0.0017559999,19.00,2.3173830509
2.66,0.0017480001,19.00,2.3505949974
2.70,0.0017480001,19.00,2.3838069438
2.74,0.0017480001,19.00,2.4170188903
2.78,0.0017480001,20.00,2.4519789218
2.82,0.0017439999,19.00,2.4851148128
2.86,0.0017439999,19.00,2.5182507038
2.90,0.0017439999,20.00,2.5531306266
2.94,0.0017439999,19.00,2.5862665176
2.98,0.0017559999,20.00,2.6213865280
3.02,0.0017480001,19.00,2.6545984745
3.06,0.0017480001,20.00,2.6895585060
3.10,0.0017439999,19.00,2.7226943969
3.14,0.0017480001,20.00,2.7576544284
3.18,0.0017519998,19.00,2.7909424304
3.22,0.0017439999,19.00,2.8240783691
3.25,0.0017480001,19.00,2.8572902679
3.29,0.0017439999,19.00,2.8904261589
3.33,0.0017480001,19.00,2.9236381530
3.37,0.0017480001,19.00,2.9568500518
3.41,0.0017480001,19.00,2.9900619506
3.45,0.0017519998,19.00,3.0233500003
3.49,0.0017480001,19.00,3.0565619468
3.53,0.0017439999,19.00,3.0896978378
3.57,0.0017480001,19.00,3.1229097843
3.61,0.0017439999,19.00,3.1560456752
3.65,0.0017519998,20.00,3.1910855770
3.69,0.0017439999,19.00,3.2242214679
3.73,0.0017480001,19.00,3.2574334144
3.77,0.0017480001,19.00,3.2906453609
3.81,0.0017480001,19.00,3.3238573074
3.85,0.0017480001,19.00,3.3570692539
3.89,0.0017519998,19.00,3.3903572559
3.93,0.0017480001,19.00,3.4235692024
3.97,0.0017480001,20.00,3.4585292339
4.01,0.0017480001,19.00,3.4917411804
4.05,0.0017480001,19.00,3.5249531269
4.08,0.0017439999,20.00,3.5598330497
4.12,0.0017480001,19.00,3.5930449962
4.16,0.0017439999,19.00,3.6261808872
4.20,0.0017480001,19.00,3.6593928337
4.24,0.0017519998,19.00,3.6926808357
4.28,0.0017480001,19.00,3.7258927822
4.32,0.0017439999,19.00,3.7590286731
4.36,0.0017439999,20.00,3.7939085960
4.40,0.0017480001,19.00,3.8271205902
4.44,0.0017519998,19.00,3.8604085922
4.48,0.0017439999,19.00,3.8935443878
4.52,0.0017439999,19.00,3.9266803741
4.56,0.0017439999,19.00,3.9598161697
4.60,0.0017480001,19.00,3.9930281639
4.64,0.0017439999,19.00,4.0261640548
4.68,0.0017439999,19.00,4.0592999458
4.72,0.0017480001,18.00,4.0907640457
4.76,0.0017439999,18.00,4.1221561431
4.80,0.0017439999,18.00,4.1535482406
4.84,0.0017439999,19.00,4.1866841316
4.88,0.0017439999,19.00,4.2198200225
4.91,0.0017439999,19.00,4.2529559135
4.95,0.0017480001,18.00,4.2844200134
4.99,0.0017439999,19.00,4.3175559043
5.03,0.0017439999,19.00,4.3506917953
5.07,0.0017439999,18.00,4.3820838928
5.11,0.0017480001,19.00,4.4152960777
5.15,0.0017480001,19.00,4.4485082626
5.19,0.0017439999,19.00,4.4816441535
5.23,0.0017480001,19.00,4.5148563385
5.27,0.0017480001,18.00,4.5463204383
5.31,0.0017480001,19.00,4.5795326232
5.35,0.0017439999,17.00,4.6091804504
5.39,0.0017439999,17.00,4.6388282775
5.43,0.0017480001,23.00,4.6790323257
5.47,0.0017480001,22.00,4.7174882888
5.51,0.0017519998,27.00,4.7647924423
5.55,0.0017439999,30.00,4.8171124458
5.59,0.0017439999,24.00,4.8589682579
5.63,0.0017439999,22.00,4.8973364830
5.67,0.0017480001,25.00,4.9410367012
5.71,0.0017519998,23.00,4.9813327789
5.74,0.0017480001,24.00,5.0232849121
5.78,0.0017439999,24.00,5.0651407241
5.82,0.0017439999,24.00,5.1069965362
5.86,0.0017480001,23.00,5.1472005844
5.90,0.0017439999,28.00,5.1960325241
5.94,0.0017480001,28.00,5.2449765205
5.98,0.0017439999,23.00,5.2850885391
6.02,0.0017480001,29.00,5.3357806205
6.06,0.0017480001,34.00,5.3952126502
6.10,0.0017439999,35.00,5.4562525749
6.14,0.0017480001,35.00,5.5174326896
6.18,0.0017439999,38.00,5.5837044715
6.22,0.0017439999,41.00,5.6552085876
6.26,0.0017439999,40.00,5.7249684333
6.30,0.0017480001,38.00,5.7913923263
6.34,0.0017480001,38.00,5.8578162193
6.38,0.0017439999,37.00,5.9223442077
6.42,0.0017519998,40.00,5.9924240112
6.46,0.0017439999,39.00,6.0604400634
6.50,0.0017480001,39.00,6.1286120414
6.53,0.0017519998,41.00,6.2004442214
6.57,0.0017480001,39.00,6.2686161994
6.61,0.0017439999,35.00,6.3296561241
6.65,0.0017439999,34.00,6.3889522552
6.69,0.0017480001,34.00,6.4483842849
6.73,0.0017439999,31.00,6.5024480819
6.77,0.0017519998,31.00,6.5567603111
6.81,0.0017439999,30.00,6.6090803146
6.85,0.0017480001,32.00,6.6650161743
6.89,0.0017439999,31.00,6.7190799713
6.93,0.0017480001,31.00,6.7732677459
6.97,0.0017559999,32.00,6.8294596672
7.01,0.0017480001,35.00,6.8906397819
7.05,0.0017480001,33.00,6.9483237266
7.09,0.0017439999,33.00,7.0058755874
7.13,0.0017480001,34.00,7.0653076171
7.17,0.0017480001,34.00,7.1247396469
7.21,0.0017439999,33.00,7.1822915077
7.25,0.0017439999,32.00,7.2380995750
7.29,0.0017439999,35.00,7.2991394996
7.33,0.0017480001,35.00,7.3603196144
7.36,0.0017439999,28.00,7.4091515541
7.40,0.0017439999,27.00,7.4562397003
7.44,0.0017439999,33.00,7.5137915611
7.48,0.0017439999,37.00,7.5783195495
7.52,0.0017439999,37.00,7.6428475379
7.56,0.0017439999,38.00,7.7091193199
7.60,0.0017439999,36.00,7.7719035148
7.64,0.0017439999,33.00,7.8294553756
7.68,0.0017519998,32.00,7.8855195045
7.72,0.0017439999,31.00,7.9395833015
7.76,0.0017439999,28.00,7.9884152412
7.80,0.0017519998,33.00,8.0462312698
7.84,0.0017480001,31.00,8.1004190444
7.88,0.0017480001,30.00,8.1528587341
7.92,0.0017439999,30.00,8.2051782608
7.96,0.0017439999,33.00,8.2627305984
8.00,0.0017480001,32.00,8.3186664581
8.04,0.0017519998,32.00,8.3747301101
8.08,0.0017439999,34.00,8.4340257644
8.12,0.0017439999,32.00,8.4898338317
8.16,0.0017439999,28.00,8.5386657714
8.19,0.0017439999,32.00,8.5944738388
8.23,0.0017559999,32.00,8.6506662368
8.27,0.0017439999,30.00,8.7029857635
8.31,0.0017480001,29.00,8.7536773681
8.35,0.0017439999,32.00,8.8094854354
8.39,0.0017480001,31.00,8.8636732101
8.43,0.0017400000,31.00,8.9176130294
8.47,0.0017439999,32.00,8.9734210968
8.51,0.0017439999,30.00,9.0257406234
8.55,0.0017439999,30.00,9.0780601501
8.59,0.0017480001,33.00,9.1357440948
8.63,0.0017439999,35.00,9.1967840194
8.67,0.0017439999,33.00,9.2543363571
8.71,0.0017519998,34.00,9.3139047622
8.75,0.0017439999,34.00,9.3732004165
8.79,0.0017480001,30.00,9.4256401062
8.83,0.0017400000,32.00,9.4813203811
8.87,0.0017480001,33.00,9.5390043258
8.91,0.0017480001,31.00,9.5931921005
8.95,0.0017480001,30.00,9.6456317901
8.99,0.0017439999,35.00,9.7066717147
9.02,0.0017400000,38.00,9.7727918624
9.06,0.0017480001,33.00,9.8304758071
9.10,0.0017480001,34.00,9.8899078369
9.14,0.0017439999,33.00,9.9474601745
9.18,0.0017439999,33.00,10.0050125122
9.22,0.0017439999,31.00,10.0590763092
9.26,0.0017480001,31.00,10.1132640838
9.30,0.0017400000,33.00,10.1706838607
9.35,0.0017480001,31.00,10.2248716354
9.39,0.0017439999,31.00,10.2789354324
9.43,0.0017439999,30.00,10.3312549591
9.47,0.0017480001,29.00,10.3819465637
