40.539,-91.00
40.539,-95.00
40.539,-98.00
40.539,-96.00
40.539,-73.00
40.539,-77.00
40.585,-81.00
40.585,-89.00
40.585,-86.00
40.585,-90.00
40.585,-89.00
40.585,-91.00
40.631,-90.00
40.631,-95.00
40.631,-99.00
40.631,-87.00
40.677,-81.00
40.677,-98.00
40.677,-95.00
40.677,-91.00
40.677,-99.00
40.677,-83.00
40.722,-78.00
40.722,-82.00
40.722,-89.00
40.722,-88.00
40.722,-95.00
40.769,-112.00
40.769,-92.00
40.769,-115.00
40.769,-81.00
40.769,-80.00
40.769,-111.00
40.817,-84.00
40.817,-101.00
40.817,-43.00
40.817,-116.00
40.817,-96.00
40.862,-72.00
40.862,-102.00
40.862,-80.00
40.862,-92.00
40.862,-73.00
40.862,-82.00
40.909,-97.00
40.909,-69.00
40.909,-89.00
40.909,-100.00
40.909,-42.00
40.909,-82.00
40.955,-121.00
40.955,-78.00
40.955,-82.00
40.955,-59.00
40.955,-119.00
41.003,-71.00
41.003,-73.00
41.003,-99.00
41.003,-107.00
41.003,-72.00
41.003,-101.00
41.049,-75.00
41.049,-65.00
41.049,-140.00
41.049,-115.00
41.049,-51.00
41.095,-55.00
41.095,-121.00
41.095,-77.00
41.095,-122.00
41.142,-69.00
41.142,-51.00
41.142,-158.00
41.142,-75.00
41.142,-80.00
41.189,-68.00
41.189,-120.00
41.189,-55.00
41.189,-81.00
41.189,-123.00
41.189,-66.00
41.236,-105.00
41.236,-104.00
41.236,-74.00
41.236,-91.00
41.236,-88.00
41.236,-94.00
41.282,-107.00
41.282,-68.00
41.282,-123.00
41.282,-79.00
41.282,-91.00
41.328,-101.00
41.328,-128.00
41.328,-58.00
41.328,-118.00
41.328,-102.00
41.374,-91.00
41.374,-153.00
41.374,-78.00
41.374,-108.00
41.374,-111.00
41.374,-128.00
41.420,-131.00
41.420,-109.00
41.420,-98.00
41.420,-97.00
41.420,-91.00
41.466,-93.00
41.466,-136.00
41.466,-130.00
41.466,-121.00
41.466,-94.00
41.466,-86.00
41.513,-93.00
41.513,-125.00
41.513,-115.00
41.559,-106.00
41.559,-103.00
41.559,-105.00
41.559,-95.00
41.559,-90.00
41.559,-68.00
41.606,-73.00
41.606,-98.00
41.606,-103.00
41.606,-74.00
41.606,-93.00
41.655,-104.00
41.655,-125.00
41.655,-82.00
41.655,-102.00
41.655,-108.00
41.701,-92.00
41.701,-113.00
41.701,-79.00
41.701,-91.00
41.701,-106.00
41.701,-88.00
41.747,-115.00
41.747,-98.00
41.747,-101.00
41.747,-105.00
41.747,-100.00
41.794,-113.00
41.794,-99.00
41.794,-101.00
41.794,-72.00
41.794,-77.00
41.794,-87.00
41.841,-111.00
41.841,-70.00
41.841,-107.00
41.841,-90.00
41.841,-80.00
41.887,-100.00
41.887,-103.00
41.887,-92.00
41.887,-83.00
41.887,-86.00
41.887,-99.00
41.934,-108.00
41.934,-98.00
41.934,-96.00
41.934,-102.00
41.934,-111.00
41.980,-107.00
41.980,-72.00
41.980,-102.00
41.980,-84.00
41.980,-120.00
41.980,-86.00
42.027,-96.00
42.027,-105.00
42.027,-92.00
42.027,-94.00
42.027,-93.00
42.073,-96.00
42.073,-88.00
42.073,-99.00
42.073,-86.00
42.121,-111.00
42.121,-116.00
42.121,-96.00
42.121,-111.00
42.121,-113.00
42.168,-90.00
42.168,-131.00
42.168,-93.00
42.168,-100.00
42.168,-103.00
42.168,-102.00
42.215,-96.00
42.215,-118.00
42.215,-92.00
42.215,-92.00
42.215,-104.00
42.263,-83.00
42.263,-98.00
42.263,-109.00
42.263,-121.00
42.263,-97.00
42.263,-95.00
42.310,-84.00
42.310,-93.00
42.310,-83.00
42.310,-111.00
42.310,-81.00
42.359,-124.00
42.359,-91.00
42.359,-117.00
42.359,-126.00
42.359,-114.00
42.359,-103.00
42.403,-97.00
42.403,-116.00
42.403,-114.00
42.403,-114.00
42.403,-110.00
42.450,-109.00
42.450,-83.00
42.450,-108.00
42.450,-121.00
42.450,-85.00
42.496,-123.00
42.496,-115.00
42.496,-99.00
42.496,-106.00
42.496,-102.00
42.496,-95.00
42.543,-108.00
42.543,-98.00
42.543,-99.00
42.543,-127.00
42.543,-131.00
42.590,-120.00
42.590,-121.00
42.590,-126.00
42.590,-114.00
42.590,-113.00
42.638,-109.00
42.638,-93.00
42.638,-104.00
42.638,-70.00
42.638,-95.00
42.638,-93.00
42.684,-85.00
42.684,-101.00
42.684,-112.00
42.684,-98.00
42.684,-119.00
42.730,-94.00
42.730,-102.00
42.730,-98.00
42.730,-103.00
42.777,-106.00
42.777,-97.00
42.777,-110.00
42.777,-107.00
42.777,-88.00
42.824,-120.00
42.824,-130.00
42.824,-85.00
42.824,-125.00
42.824,-101.00
42.871,-84.00
42.871,-112.00
42.871,-79.00
42.871,-104.00
42.871,-95.00
42.871,-97.00
42.919,-129.00
42.919,-76.00
42.919,-133.00
42.919,-119.00
42.919,-115.00
42.965,-116.00
42.965,-142.00
42.965,-128.00
42.965,-128.00
42.965,-115.00
43.010,-127.00
43.010,-77.00
43.010,-104.00
43.010,-108.00
43.010,-89.00
43.010,-103.00
43.056,-112.00
43.056,-124.00
43.056,-118.00
43.056,-99.00
43.056,-127.00
43.103,-107.00
43.103,-126.00
43.103,-100.00
43.103,-90.00
43.103,-132.00
43.150,-108.00
43.150,-134.00
43.150,-131.00
43.150,-95.00
43.150,-101.00
43.196,-133.00
43.196,-115.00
43.196,-109.00
43.196,-98.00
43.196,-97.00
43.196,-99.00
43.243,-108.00
43.243,-105.00
43.243,-119.00
43.290,-103.00
43.290,-146.00
43.290,-90.00
43.290,-89.00
43.290,-106.00
43.290,-98.00
43.336,-103.00
43.336,-126.00
43.336,-107.00
43.336,-111.00
43.336,-102.00
43.382,-131.00
43.382,-98.00
43.382,-109.00
43.382,-113.00
43.382,-112.00
43.429,-118.00
43.429,-103.00
43.429,-145.00
43.429,-126.00
43.429,-116.00
43.475,-124.00
43.475,-115.00
43.475,-122.00
43.475,-141.00
43.475,-104.00
43.521,-105.00
43.521,-129.00
43.521,-132.00
43.521,-105.00
43.521,-113.00
43.521,-122.00
43.567,-130.00
43.567,-107.00
43.567,-103.00
43.567,-110.00
43.567,-124.00
43.614,-98.00
43.614,-113.00
43.614,-130.00
43.614,-116.00
43.614,-109.00
43.660,-117.00
